canonical_item_id,source,object_type,object_subtype,type_name,market_hash_name,item_name,weapon_type,weapon_family,weapon_name,skin_name,wear,rarity,collection,is_stattrak,is_souvenir,listing_id,asset_id,sample_price,sample_currency,raw_type
five_seven__boost_protocol__well_worn__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Boost Protocol (Well-Worn),StatTrak™ Five-SeveN | Boost Protocol (Well-Worn),Pistols,pistol,Five-SeveN,Boost Protocol,Well-Worn,Restricted,,True,False,skin-df168db99441_3_st,1093,,,
five_seven__buddy__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Buddy (Battle-Scarred),Five-SeveN | Buddy (Battle-Scarred),Pistols,pistol,Five-SeveN,Buddy,Battle-Scarred,Restricted,,False,False,skin-31de22ad9746_4,906,,,
five_seven__buddy__battle_scarred__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Buddy (Battle-Scarred),StatTrak™ Five-SeveN | Buddy (Battle-Scarred),Pistols,pistol,Five-SeveN,Buddy,Battle-Scarred,Restricted,,True,False,skin-31de22ad9746_4_st,906,,,
five_seven__buddy__factory_new,csfloat,weapon,Skin,Skin,Five-SeveN | Buddy (Factory New),Five-SeveN | Buddy,Skin,pistol,Five-SeveN,Buddy,Factory New,Restricted,The CS20 Collection,False,False,945569717958085544,48762478157,1850.0,USD,skin
five_seven__buddy__factory_new__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Buddy (Factory New),StatTrak™ Five-SeveN | Buddy (Factory New),Pistols,pistol,Five-SeveN,Buddy,Factory New,Restricted,,True,False,skin-31de22ad9746_0_st,906,,,
five_seven__buddy__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Buddy (Field-Tested),Five-SeveN | Buddy (Field-Tested),Pistols,pistol,Five-SeveN,Buddy,Field-Tested,Restricted,,False,False,skin-31de22ad9746_2,906,,,
five_seven__buddy__field_tested__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Buddy (Field-Tested),StatTrak™ Five-SeveN | Buddy (Field-Tested),Pistols,pistol,Five-SeveN,Buddy,Field-Tested,Restricted,,True,False,skin-31de22ad9746_2_st,906,,,
five_seven__buddy__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Buddy (Minimal Wear),Five-SeveN | Buddy (Minimal Wear),Pistols,pistol,Five-SeveN,Buddy,Minimal Wear,Restricted,,False,False,skin-31de22ad9746_1,906,,,
five_seven__buddy__minimal_wear__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Buddy (Minimal Wear),StatTrak™ Five-SeveN | Buddy (Minimal Wear),Pistols,pistol,Five-SeveN,Buddy,Minimal Wear,Restricted,,True,False,skin-31de22ad9746_1_st,906,,,
five_seven__buddy__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Buddy (Well-Worn),Five-SeveN | Buddy (Well-Worn),Pistols,pistol,Five-SeveN,Buddy,Well-Worn,Restricted,,False,False,skin-31de22ad9746_3,906,,,
five_seven__buddy__well_worn__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Buddy (Well-Worn),StatTrak™ Five-SeveN | Buddy (Well-Worn),Pistols,pistol,Five-SeveN,Buddy,Well-Worn,Restricted,,True,False,skin-31de22ad9746_3_st,906,,,
five_seven__candy_apple__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Candy Apple (Factory New),Five-SeveN | Candy Apple (Factory New),Pistols,pistol,Five-SeveN,Candy Apple,Factory New,Industrial Grade,,False,False,skin-5405a5b5e06f_0,3,,,
five_seven__candy_apple__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Candy Apple (Field-Tested),Five-SeveN | Candy Apple (Field-Tested),Pistols,pistol,Five-SeveN,Candy Apple,Field-Tested,Industrial Grade,,False,False,skin-5405a5b5e06f_2,3,,,
five_seven__candy_apple__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Candy Apple (Minimal Wear),Five-SeveN | Candy Apple (Minimal Wear),Pistols,pistol,Five-SeveN,Candy Apple,Minimal Wear,Industrial Grade,,False,False,skin-5405a5b5e06f_1,3,,,
five_seven__capillary__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Capillary (Battle-Scarred),Five-SeveN | Capillary (Battle-Scarred),Pistols,pistol,Five-SeveN,Capillary,Battle-Scarred,Mil-Spec Grade,,False,False,skin-32ee365f968a_4,646,,,
five_seven__capillary__battle_scarred__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Capillary (Battle-Scarred),StatTrak™ Five-SeveN | Capillary (Battle-Scarred),Pistols,pistol,Five-SeveN,Capillary,Battle-Scarred,Mil-Spec Grade,,True,False,skin-32ee365f968a_4_st,646,,,
five_seven__capillary__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Capillary (Factory New),Five-SeveN | Capillary (Factory New),Pistols,pistol,Five-SeveN,Capillary,Factory New,Mil-Spec Grade,,False,False,skin-32ee365f968a_0,646,,,
five_seven__capillary__factory_new__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Capillary (Factory New),StatTrak™ Five-SeveN | Capillary (Factory New),Pistols,pistol,Five-SeveN,Capillary,Factory New,Mil-Spec Grade,,True,False,skin-32ee365f968a_0_st,646,,,
five_seven__capillary__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Capillary (Field-Tested),Five-SeveN | Capillary (Field-Tested),Pistols,pistol,Five-SeveN,Capillary,Field-Tested,Mil-Spec Grade,,False,False,skin-32ee365f968a_2,646,,,
five_seven__capillary__field_tested__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Capillary (Field-Tested),StatTrak™ Five-SeveN | Capillary (Field-Tested),Pistols,pistol,Five-SeveN,Capillary,Field-Tested,Mil-Spec Grade,,True,False,skin-32ee365f968a_2_st,646,,,
five_seven__capillary__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Capillary (Minimal Wear),Five-SeveN | Capillary (Minimal Wear),Pistols,pistol,Five-SeveN,Capillary,Minimal Wear,Mil-Spec Grade,,False,False,skin-32ee365f968a_1,646,,,
five_seven__capillary__minimal_wear__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Capillary (Minimal Wear),StatTrak™ Five-SeveN | Capillary (Minimal Wear),Pistols,pistol,Five-SeveN,Capillary,Minimal Wear,Mil-Spec Grade,,True,False,skin-32ee365f968a_1_st,646,,,
five_seven__capillary__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Capillary (Well-Worn),Five-SeveN | Capillary (Well-Worn),Pistols,pistol,Five-SeveN,Capillary,Well-Worn,Mil-Spec Grade,,False,False,skin-32ee365f968a_3,646,,,
five_seven__capillary__well_worn__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Capillary (Well-Worn),StatTrak™ Five-SeveN | Capillary (Well-Worn),Pistols,pistol,Five-SeveN,Capillary,Well-Worn,Mil-Spec Grade,,True,False,skin-32ee365f968a_3_st,646,,,
five_seven__case_hardened__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Case Hardened (Battle-Scarred),Five-SeveN | Case Hardened (Battle-Scarred),Pistols,pistol,Five-SeveN,Case Hardened,Battle-Scarred,Restricted,,False,False,skin-133e4c36778f_4,44,,,
five_seven__case_hardened__battle_scarred__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Case Hardened (Battle-Scarred),StatTrak™ Five-SeveN | Case Hardened (Battle-Scarred),Pistols,pistol,Five-SeveN,Case Hardened,Battle-Scarred,Restricted,,True,False,skin-133e4c36778f_4_st,44,,,
five_seven__case_hardened__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Case Hardened (Factory New),Five-SeveN | Case Hardened (Factory New),Pistols,pistol,Five-SeveN,Case Hardened,Factory New,Restricted,,False,False,skin-133e4c36778f_0,44,,,
five_seven__case_hardened__factory_new__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Case Hardened (Factory New),StatTrak™ Five-SeveN | Case Hardened (Factory New),Pistols,pistol,Five-SeveN,Case Hardened,Factory New,Restricted,,True,False,skin-133e4c36778f_0_st,44,,,
five_seven__case_hardened__field_tested,csfloat,weapon,Skin,Skin,Five-SeveN | Case Hardened (Field-Tested),Five-SeveN | Case Hardened,Skin,pistol,Five-SeveN,Case Hardened,Field-Tested,Restricted,The Arms Deal 2 Collection,False,False,955429051751858975,48912711783,700.0,USD,skin
five_seven__case_hardened__field_tested__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Case Hardened (Field-Tested),StatTrak™ Five-SeveN | Case Hardened (Field-Tested),Pistols,pistol,Five-SeveN,Case Hardened,Field-Tested,Restricted,,True,False,skin-133e4c36778f_2_st,44,,,
five_seven__case_hardened__minimal_wear,csfloat,weapon,Skin,Skin,Five-SeveN | Case Hardened (Minimal Wear),Five-SeveN | Case Hardened,Skin,pistol,Five-SeveN,Case Hardened,Minimal Wear,Restricted,The Arms Deal 2 Collection,False,False,956827757181012556,49864537133,925.0,USD,skin
five_seven__case_hardened__minimal_wear__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Case Hardened (Minimal Wear),StatTrak™ Five-SeveN | Case Hardened (Minimal Wear),Pistols,pistol,Five-SeveN,Case Hardened,Minimal Wear,Restricted,,True,False,skin-133e4c36778f_1_st,44,,,
five_seven__case_hardened__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Case Hardened (Well-Worn),Five-SeveN | Case Hardened (Well-Worn),Pistols,pistol,Five-SeveN,Case Hardened,Well-Worn,Restricted,,False,False,skin-133e4c36778f_3,44,,,
five_seven__case_hardened__well_worn__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Case Hardened (Well-Worn),StatTrak™ Five-SeveN | Case Hardened (Well-Worn),Pistols,pistol,Five-SeveN,Case Hardened,Well-Worn,Restricted,,True,False,skin-133e4c36778f_3_st,44,,,
five_seven__contractor__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Contractor (Battle-Scarred),Five-SeveN | Contractor (Battle-Scarred),Pistols,pistol,Five-SeveN,Contractor,Battle-Scarred,Consumer Grade,,False,False,skin-36008b7f9240_4,46,,,
five_seven__contractor__battle_scarred__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Contractor (Battle-Scarred),Souvenir Five-SeveN | Contractor (Battle-Scarred),Pistols,pistol,Five-SeveN,Contractor,Battle-Scarred,Consumer Grade,,False,True,skin-36008b7f9240_4_so,46,,,
five_seven__contractor__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Contractor (Factory New),Five-SeveN | Contractor (Factory New),Pistols,pistol,Five-SeveN,Contractor,Factory New,Consumer Grade,,False,False,skin-36008b7f9240_0,46,,,
five_seven__contractor__factory_new__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Contractor (Factory New),Souvenir Five-SeveN | Contractor (Factory New),Pistols,pistol,Five-SeveN,Contractor,Factory New,Consumer Grade,,False,True,skin-36008b7f9240_0_so,46,,,
five_seven__contractor__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Contractor (Field-Tested),Five-SeveN | Contractor (Field-Tested),Pistols,pistol,Five-SeveN,Contractor,Field-Tested,Consumer Grade,,False,False,skin-36008b7f9240_2,46,,,
five_seven__contractor__field_tested__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Contractor (Field-Tested),Souvenir Five-SeveN | Contractor (Field-Tested),Pistols,pistol,Five-SeveN,Contractor,Field-Tested,Consumer Grade,,False,True,skin-36008b7f9240_2_so,46,,,
five_seven__contractor__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Contractor (Minimal Wear),Five-SeveN | Contractor (Minimal Wear),Pistols,pistol,Five-SeveN,Contractor,Minimal Wear,Consumer Grade,,False,False,skin-36008b7f9240_1,46,,,
five_seven__contractor__minimal_wear__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Contractor (Minimal Wear),Souvenir Five-SeveN | Contractor (Minimal Wear),Pistols,pistol,Five-SeveN,Contractor,Minimal Wear,Consumer Grade,,False,True,skin-36008b7f9240_1_so,46,,,
five_seven__contractor__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Contractor (Well-Worn),Five-SeveN | Contractor (Well-Worn),Pistols,pistol,Five-SeveN,Contractor,Well-Worn,Consumer Grade,,False,False,skin-36008b7f9240_3,46,,,
five_seven__contractor__well_worn__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Contractor (Well-Worn),Souvenir Five-SeveN | Contractor (Well-Worn),Pistols,pistol,Five-SeveN,Contractor,Well-Worn,Consumer Grade,,False,True,skin-36008b7f9240_3_so,46,,,
five_seven__coolant__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Coolant (Battle-Scarred),Five-SeveN | Coolant (Battle-Scarred),Pistols,pistol,Five-SeveN,Coolant,Battle-Scarred,Consumer Grade,,False,False,skin-cf50b5bef61d_4,784,,,
five_seven__coolant__battle_scarred__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Coolant (Battle-Scarred),Souvenir Five-SeveN | Coolant (Battle-Scarred),Pistols,pistol,Five-SeveN,Coolant,Battle-Scarred,Consumer Grade,,False,True,skin-cf50b5bef61d_4_so,784,,,
five_seven__coolant__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Coolant (Factory New),Five-SeveN | Coolant (Factory New),Pistols,pistol,Five-SeveN,Coolant,Factory New,Consumer Grade,,False,False,skin-cf50b5bef61d_0,784,,,
five_seven__coolant__factory_new__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Coolant (Factory New),Souvenir Five-SeveN | Coolant (Factory New),Pistols,pistol,Five-SeveN,Coolant,Factory New,Consumer Grade,,False,True,skin-cf50b5bef61d_0_so,784,,,
five_seven__coolant__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Coolant (Field-Tested),Five-SeveN | Coolant (Field-Tested),Pistols,pistol,Five-SeveN,Coolant,Field-Tested,Consumer Grade,,False,False,skin-cf50b5bef61d_2,784,,,
five_seven__coolant__field_tested__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Coolant (Field-Tested),Souvenir Five-SeveN | Coolant (Field-Tested),Pistols,pistol,Five-SeveN,Coolant,Field-Tested,Consumer Grade,,False,True,skin-cf50b5bef61d_2_so,784,,,
five_seven__coolant__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Coolant (Minimal Wear),Five-SeveN | Coolant (Minimal Wear),Pistols,pistol,Five-SeveN,Coolant,Minimal Wear,Consumer Grade,,False,False,skin-cf50b5bef61d_1,784,,,
five_seven__coolant__minimal_wear__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Coolant (Minimal Wear),Souvenir Five-SeveN | Coolant (Minimal Wear),Pistols,pistol,Five-SeveN,Coolant,Minimal Wear,Consumer Grade,,False,True,skin-cf50b5bef61d_1_so,784,,,
five_seven__coolant__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Coolant (Well-Worn),Five-SeveN | Coolant (Well-Worn),Pistols,pistol,Five-SeveN,Coolant,Well-Worn,Consumer Grade,,False,False,skin-cf50b5bef61d_3,784,,,
five_seven__coolant__well_worn__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Five-SeveN | Coolant (Well-Worn),Souvenir Five-SeveN | Coolant (Well-Worn),Pistols,pistol,Five-SeveN,Coolant,Well-Worn,Consumer Grade,,False,True,skin-cf50b5bef61d_3_so,784,,,
five_seven__copper_galaxy__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Copper Galaxy (Factory New),Five-SeveN | Copper Galaxy (Factory New),Pistols,pistol,Five-SeveN,Copper Galaxy,Factory New,Restricted,,False,False,skin-5a5e6018f632_0,274,,,
five_seven__copper_galaxy__factory_new__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Copper Galaxy (Factory New),StatTrak™ Five-SeveN | Copper Galaxy (Factory New),Pistols,pistol,Five-SeveN,Copper Galaxy,Factory New,Restricted,,True,False,skin-5a5e6018f632_0_st,274,,,
five_seven__copper_galaxy__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Copper Galaxy (Field-Tested),Five-SeveN | Copper Galaxy (Field-Tested),Pistols,pistol,Five-SeveN,Copper Galaxy,Field-Tested,Restricted,,False,False,skin-5a5e6018f632_2,274,,,
five_seven__copper_galaxy__field_tested__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Copper Galaxy (Field-Tested),StatTrak™ Five-SeveN | Copper Galaxy (Field-Tested),Pistols,pistol,Five-SeveN,Copper Galaxy,Field-Tested,Restricted,,True,False,skin-5a5e6018f632_2_st,274,,,
five_seven__copper_galaxy__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Copper Galaxy (Minimal Wear),Five-SeveN | Copper Galaxy (Minimal Wear),Pistols,pistol,Five-SeveN,Copper Galaxy,Minimal Wear,Restricted,,False,False,skin-5a5e6018f632_1,274,,,
five_seven__copper_galaxy__minimal_wear__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Copper Galaxy (Minimal Wear),StatTrak™ Five-SeveN | Copper Galaxy (Minimal Wear),Pistols,pistol,Five-SeveN,Copper Galaxy,Minimal Wear,Restricted,,True,False,skin-5a5e6018f632_1_st,274,,,
five_seven__crimson_blossom__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Crimson Blossom (Battle-Scarred),Five-SeveN | Crimson Blossom (Battle-Scarred),Pistols,pistol,Five-SeveN,Crimson Blossom,Battle-Scarred,Mil-Spec Grade,,False,False,skin-4644eea45e85_4,729,,,
five_seven__crimson_blossom__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Crimson Blossom (Factory New),Five-SeveN | Crimson Blossom (Factory New),Pistols,pistol,Five-SeveN,Crimson Blossom,Factory New,Mil-Spec Grade,,False,False,skin-4644eea45e85_0,729,,,
five_seven__crimson_blossom__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Crimson Blossom (Field-Tested),Five-SeveN | Crimson Blossom (Field-Tested),Pistols,pistol,Five-SeveN,Crimson Blossom,Field-Tested,Mil-Spec Grade,,False,False,skin-4644eea45e85_2,729,,,
five_seven__crimson_blossom__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Crimson Blossom (Minimal Wear),Five-SeveN | Crimson Blossom (Minimal Wear),Pistols,pistol,Five-SeveN,Crimson Blossom,Minimal Wear,Mil-Spec Grade,,False,False,skin-4644eea45e85_1,729,,,
five_seven__crimson_blossom__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Crimson Blossom (Well-Worn),Five-SeveN | Crimson Blossom (Well-Worn),Pistols,pistol,Five-SeveN,Crimson Blossom,Well-Worn,Mil-Spec Grade,,False,False,skin-4644eea45e85_3,729,,,
five_seven__dark_polymer__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Dark Polymer (Battle-Scarred),Five-SeveN | Dark Polymer (Battle-Scarred),Pistols,pistol,Five-SeveN,Dark Polymer,Battle-Scarred,Mil-Spec Grade,,False,False,skin-19e064301c88_4,1429,,,
five_seven__dark_polymer__battle_scarred__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Dark Polymer (Battle-Scarred),StatTrak™ Five-SeveN | Dark Polymer (Battle-Scarred),Pistols,pistol,Five-SeveN,Dark Polymer,Battle-Scarred,Mil-Spec Grade,,True,False,skin-19e064301c88_4_st,1429,,,
five_seven__dark_polymer__factory_new,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Dark Polymer (Factory New),Five-SeveN | Dark Polymer (Factory New),Pistols,pistol,Five-SeveN,Dark Polymer,Factory New,Mil-Spec Grade,,False,False,skin-19e064301c88_0,1429,,,
five_seven__dark_polymer__factory_new__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Dark Polymer (Factory New),StatTrak™ Five-SeveN | Dark Polymer (Factory New),Pistols,pistol,Five-SeveN,Dark Polymer,Factory New,Mil-Spec Grade,,True,False,skin-19e064301c88_0_st,1429,,,
five_seven__dark_polymer__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Dark Polymer (Field-Tested),Five-SeveN | Dark Polymer (Field-Tested),Pistols,pistol,Five-SeveN,Dark Polymer,Field-Tested,Mil-Spec Grade,,False,False,skin-19e064301c88_2,1429,,,
five_seven__dark_polymer__field_tested__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Dark Polymer (Field-Tested),StatTrak™ Five-SeveN | Dark Polymer (Field-Tested),Pistols,pistol,Five-SeveN,Dark Polymer,Field-Tested,Mil-Spec Grade,,True,False,skin-19e064301c88_2_st,1429,,,
five_seven__dark_polymer__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Dark Polymer (Minimal Wear),Five-SeveN | Dark Polymer (Minimal Wear),Pistols,pistol,Five-SeveN,Dark Polymer,Minimal Wear,Mil-Spec Grade,,False,False,skin-19e064301c88_1,1429,,,
five_seven__dark_polymer__minimal_wear__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Dark Polymer (Minimal Wear),StatTrak™ Five-SeveN | Dark Polymer (Minimal Wear),Pistols,pistol,Five-SeveN,Dark Polymer,Minimal Wear,Mil-Spec Grade,,True,False,skin-19e064301c88_1_st,1429,,,
five_seven__dark_polymer__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Dark Polymer (Well-Worn),Five-SeveN | Dark Polymer (Well-Worn),Pistols,pistol,Five-SeveN,Dark Polymer,Well-Worn,Mil-Spec Grade,,False,False,skin-19e064301c88_3,1429,,,
five_seven__dark_polymer__well_worn__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Dark Polymer (Well-Worn),StatTrak™ Five-SeveN | Dark Polymer (Well-Worn),Pistols,pistol,Five-SeveN,Dark Polymer,Well-Worn,Mil-Spec Grade,,True,False,skin-19e064301c88_3_st,1429,,,
five_seven__fairy_tale__battle_scarred,csgo_api_reference,weapon,Pistols,Pistols,Five-SeveN | Fairy Tale (Battle-Scarred),Five-SeveN | Fairy Tale (Battle-Scarred),Pistols,pistol,Five-SeveN,Fairy Tale,Battle-Scarred,Classified,,False,False,skin-2e2b5cf9fae7_4,979,,,
five_seven__fairy_tale__battle_scarred__stattrak,csgo_api_reference,weapon,Pistols,Pistols,StatTrak™ Five-SeveN | Fairy Tale (Battle-Scarred),StatTrak™ Five-SeveN | Fairy Tale (Battle-Scarred),Pistols,pistol,Five-SeveN,Fairy Tale,Battle-Scarred,Classified,,True,False,skin-2e2b5cf9fae7_4_st,979,,,
